,date,PRCP,TAVG,TMAX,TMIN,transactions,isSunday,isHoliday
0,2021-01-31,0.0,12.7,20.0,7.2,210.0,1,0
1,2021-02-01,0.0,16.6,22.2,13.9,11008.0,0,0
2,2021-02-02,0.0,16.8,19.4,14.4,11090.0,0,0
3,2021-02-03,0.0,14.9,16.7,12.8,11658.0,0,0
4,2021-02-04,0.0,15.2,17.2,11.7,11391.0,0,0
5,2021-02-05,0.0,13.9,18.9,8.9,12362.0,0,0
6,2021-02-06,0.0,14.1,20.6,7.8,12726.0,0,0
7,2021-02-07,0.0,13.4,19.4,9.4,185.0,1,0
8,2021-02-08,0.0,13.6,15.6,12.2,14824.0,0,0
9,2021-02-09,0.0,14.4,16.7,13.3,15942.0,0,0
10,2021-02-10,0.0,14.7,17.2,11.7,16311.0,0,0
11,2021-02-11,0.0,13.8,19.4,9.4,17353.0,0,0
12,2021-02-12,0.8,15.8,18.3,11.7,18274.0,0,0
13,2021-02-13,0.3,14.2,17.2,11.1,18339.0,0,0
14,2021-02-14,0.0,15.1,18.9,11.1,345.0,1,0
15,2021-02-15,0.0,13.7,17.8,9.4,1154.0,0,1
16,2021-02-16,1.5,15.5,17.8,12.8,16626.0,0,0
17,2021-02-17,0.0,14.2,17.8,9.4,17488.0,0,0
18,2021-02-18,0.0,14.2,20.6,7.8,17518.0,0,0
19,2021-02-19,0.0,13.8,20.0,7.2,18372.0,0,0
20,2021-02-20,0.0,13.9,18.9,8.9,17739.0,0,0
21,2021-02-21,0.0,15.7,27.8,7.8,245.0,1,0
22,2021-02-22,0.0,16.5,25.6,7.2,16206.0,0,0
23,2021-02-23,0.0,16.7,23.9,8.3,17233.0,0,0
24,2021-02-24,0.0,15.6,20.0,9.4,17586.0,0,0
25,2021-02-25,0.0,16.2,21.7,10.0,18224.0,0,0
26,2021-02-26,0.0,15.4,23.3,7.8,19418.0,0,0
27,2021-02-27,0.0,15.2,18.3,10.6,18560.0,0,0
28,2021-02-28,0.0,15.6,23.3,8.9,278.0,1,0
29,2021-03-01,0.0,15.6,25.0,7.8,17019.0,0,0
30,2021-03-02,0.0,14.8,22.2,6.7,17438.0,0,0
31,2021-03-03,14.7,14.0,17.2,9.4,15300.0,0,0
32,2021-03-04,0.0,14.5,18.9,11.1,19125.0,0,0
33,2021-03-05,0.0,14.7,20.6,9.4,20178.0,0,0
34,2021-03-06,0.0,15.4,19.4,11.7,18896.0,0,0
35,2021-03-07,0.0,15.1,17.8,11.7,216.0,1,0
36,2021-03-08,0.0,15.7,17.8,13.3,17244.0,0,0
37,2021-03-09,0.0,14.7,17.8,10.6,18433.0,0,0
38,2021-03-10,4.6,14.5,17.2,11.1,17409.0,0,0
39,2021-03-11,12.4,13.3,15.6,10.0,18546.0,0,0
40,2021-03-12,0.0,12.4,16.1,9.4,20234.0,0,0
41,2021-03-13,0.0,13.6,17.8,11.1,19119.0,0,0
42,2021-03-14,0.0,14.6,17.2,12.8,253.0,1,0
43,2021-03-15,4.3,14.2,15.0,12.2,15565.0,0,0
44,2021-03-16,0.3,12.9,16.1,10.0,18584.0,0,0
45,2021-03-17,0.0,12.4,16.7,7.8,19511.0,0,0
46,2021-03-18,0.0,13.9,17.2,10.0,19912.0,0,0
47,2021-03-19,0.0,14.5,19.4,10.0,20620.0,0,0
48,2021-03-20,0.0,16.1,18.9,12.2,19195.0,0,0
49,2021-03-21,0.0,14.0,17.8,10.0,311.0,1,0
50,2021-03-22,0.0,14.8,18.9,9.4,18557.0,0,0
51,2021-03-23,0.3,15.3,17.8,13.3,18888.0,0,0
52,2021-03-24,0.0,14.9,18.9,10.6,19840.0,0,0
53,2021-03-25,0.8,15.3,16.7,12.8,19334.0,0,0
54,2021-03-26,0.3,14.2,17.8,11.7,21178.0,0,0
55,2021-03-27,0.0,14.9,22.8,8.9,19476.0,0,0
56,2021-03-28,0.0,18.0,27.8,10.0,312.0,1,0
57,2021-03-29,0.0,18.2,22.2,11.1,19020.0,0,0
58,2021-03-30,0.0,16.2,19.4,14.4,20292.0,0,0
59,2021-03-31,0.0,18.5,31.1,11.7,3612.0,0,1
60,2021-04-01,0.0,23.1,31.1,13.9,20452.0,0,0
61,2021-04-02,0.0,19.0,20.6,15.0,21219.0,0,0
62,2021-04-03,0.0,16.7,20.0,14.4,19531.0,0,0
63,2021-04-04,0.0,16.5,22.8,13.3,230.0,1,0
64,2021-04-05,0.0,16.8,19.4,14.4,18405.0,0,0
65,2021-04-06,0.0,16.8,20.6,14.4,19775.0,0,0
66,2021-04-07,0.0,17.1,22.8,13.3,20546.0,0,0
67,2021-04-08,0.0,17.3,21.1,14.4,20407.0,0,0
68,2021-04-09,0.0,17.3,21.1,15.0,21084.0,0,0
69,2021-04-10,0.0,17.9,21.1,15.0,19805.0,0,0
70,2021-04-11,0.0,16.9,19.4,13.9,354.0,1,0
71,2021-04-12,0.0,16.9,19.4,15.6,18212.0,0,0
72,2021-04-13,0.0,16.1,16.7,15.0,18640.0,0,0
73,2021-04-14,0.0,15.8,17.8,14.4,19160.0,0,0
74,2021-04-15,0.0,15.7,18.9,12.2,20064.0,0,0
75,2021-04-16,0.0,16.2,20.0,13.9,20800.0,0,0
76,2021-04-17,0.0,16.8,19.4,15.0,19579.0,0,0
77,2021-04-18,0.0,18.3,27.8,15.0,373.0,1,0
78,2021-04-19,0.0,20.3,26.7,12.2,18399.0,0,0
79,2021-04-20,0.0,17.2,18.9,15.0,19062.0,0,0
80,2021-04-21,0.0,16.2,17.8,15.0,19452.0,0,0
81,2021-04-22,0.0,15.7,17.2,14.4,19430.0,0,0
82,2021-04-23,0.5,16.1,17.8,13.9,20332.0,0,0
83,2021-04-24,0.0,16.7,19.4,15.6,19509.0,0,0
84,2021-04-25,0.0,16.9,19.4,15.6,310.0,1,0
85,2021-04-26,1.3,15.9,18.9,13.9,16945.0,0,0
86,2021-04-27,0.0,16.1,18.3,13.9,19205.0,0,0
87,2021-04-28,0.0,16.4,22.2,10.6,19274.0,0,0
88,2021-04-29,0.0,19.7,27.2,12.8,20347.0,0,0
89,2021-04-30,0.0,21.6,28.3,15.0,21340.0,0,0
90,2021-05-01,0.0,19.1,20.0,16.1,19667.0,0,0
91,2021-05-02,0.3,16.6,18.9,15.0,247.0,1,0
92,2021-05-03,0.0,17.8,21.7,16.1,18387.0,0,0
93,2021-05-04,0.0,18.7,22.8,16.7,20044.0,0,0
94,2021-05-05,0.0,18.5,22.2,16.1,17183.0,0,0
95,2021-05-06,0.0,17.8,20.0,16.1,2894.0,0,0
96,2021-05-07,0.0,17.4,20.0,16.1,21337.0,0,0
97,2021-05-08,0.0,17.8,20.0,16.7,19592.0,0,0
98,2021-05-09,0.0,17.5,20.6,16.1,256.0,1,0
99,2021-05-10,0.0,17.4,19.4,16.1,18555.0,0,0
100,2021-05-11,0.0,17.4,19.4,16.1,19328.0,0,0
101,2021-05-12,0.0,18.1,20.6,16.7,19447.0,0,0
102,2021-05-13,0.0,19.3,22.2,17.2,19947.0,0,0
103,2021-05-14,0.0,18.5,21.1,17.2,21005.0,0,0
104,2021-05-15,0.0,17.8,19.4,16.7,20342.0,0,0
105,2021-05-16,1.0,16.7,18.3,15.0,297.0,1,0
106,2021-05-17,0.5,16.9,20.0,15.6,18303.0,0,0
107,2021-05-18,0.0,17.9,21.1,16.7,19549.0,0,0
108,2021-05-19,0.0,18.3,20.6,16.7,19493.0,0,0
109,2021-05-20,0.0,17.9,19.4,16.1,20237.0,0,0
110,2021-05-21,0.0,17.1,18.9,15.0,21111.0,0,0
111,2021-05-22,0.0,16.2,18.9,13.9,19892.0,0,0
112,2021-05-23,0.0,16.7,21.1,12.2,293.0,1,0
113,2021-05-24,0.0,18.5,24.4,13.9,18811.0,0,0
114,2021-05-25,0.0,19.3,24.4,15.0,20610.0,0,0
115,2021-05-26,0.0,19.6,21.1,16.1,20477.0,0,0
116,2021-05-27,0.0,17.6,20.6,16.1,21089.0,0,0
117,2021-05-28,0.0,17.9,20.6,16.7,21597.0,0,0
118,2021-05-29,0.0,17.3,18.9,15.6,20007.0,0,0
119,2021-05-30,0.0,17.3,20.0,16.1,337.0,1,0
120,2021-05-31,0.0,17.8,21.1,16.7,624.0,0,1
121,2021-06-01,0.0,18.4,20.6,16.7,20101.0,0,0
122,2021-06-02,0.0,18.1,21.7,16.7,20288.0,0,0
123,2021-06-03,0.0,18.0,20.0,16.7,20406.0,0,0
124,2021-06-04,0.0,18.6,21.7,16.1,21601.0,0,0
125,2021-06-05,0.0,19.0,21.7,17.2,19359.0,0,0
126,2021-06-06,0.0,18.4,21.1,17.2,251.0,1,0
127,2021-06-07,0.0,18.1,19.4,16.7,18959.0,0,0
128,2021-06-08,0.0,18.6,22.2,17.2,20513.0,0,0
129,2021-06-09,0.0,19.1,22.2,16.7,20358.0,0,0
130,2021-06-10,0.0,18.4,22.8,13.9,20802.0,0,0
131,2021-06-11,0.0,19.1,24.4,14.4,21491.0,0,0
132,2021-06-12,0.0,19.6,23.9,15.0,19735.0,0,0
133,2021-06-13,0.0,20.4,23.9,17.8,369.0,1,0
134,2021-06-14,0.0,19.9,23.9,17.2,19656.0,0,0
135,2021-06-15,0.0,21.7,30.6,18.3,20588.0,0,0
136,2021-06-16,0.0,20.8,22.2,18.3,21133.0,0,0
137,2021-06-17,0.0,19.9,22.8,16.1,21193.0,0,0
138,2021-06-18,0.0,19.8,21.7,18.3,21326.0,0,1
139,2021-06-19,0.0,20.0,22.8,18.9,19861.0,0,0
140,2021-06-20,0.0,20.0,22.8,17.8,282.0,1,0
141,2021-06-21,0.0,19.9,23.9,18.3,19670.0,0,0
142,2021-06-22,0.0,20.3,22.2,19.4,20942.0,0,0
143,2021-06-23,0.3,20.7,23.3,19.4,20828.0,0,0
144,2021-06-24,0.0,20.6,23.3,18.9,21202.0,0,0
145,2021-06-25,0.0,20.2,23.9,18.3,22270.0,0,0
146,2021-06-26,0.0,20.6,22.8,18.9,20379.0,0,0
147,2021-06-27,0.0,20.3,22.8,18.9,231.0,1,0
148,2021-06-28,0.0,19.7,21.7,18.9,19586.0,0,0
149,2021-06-29,0.0,20.1,22.2,18.9,21065.0,0,0
150,2021-06-30,0.0,20.4,22.8,19.4,21525.0,0,0
151,2021-07-01,0.0,20.7,23.9,18.9,22027.0,0,0
152,2021-07-02,0.0,21.1,23.9,19.4,22388.0,0,0
153,2021-07-03,0.0,20.8,23.3,19.4,19582.0,0,0
154,2021-07-04,0.0,20.6,23.3,19.4,235.0,1,0
155,2021-07-05,0.0,20.9,23.9,19.4,1443.0,0,1
156,2021-07-06,0.0,20.8,23.3,18.9,21166.0,0,0
157,2021-07-07,0.0,20.4,23.3,18.9,21228.0,0,0
158,2021-07-08,0.0,21.3,24.4,19.4,20954.0,0,0
159,2021-07-09,0.0,22.3,25.6,20.0,21467.0,0,0
160,2021-07-10,0.0,23.3,27.2,20.6,19287.0,0,0
161,2021-07-11,0.0,22.6,23.9,20.6,297.0,1,0
162,2021-07-12,0.0,22.1,24.4,20.6,19851.0,0,0
163,2021-07-13,0.0,22.6,25.6,20.6,20833.0,0,0
164,2021-07-14,0.0,22.4,25.0,21.1,21445.0,0,0
165,2021-07-15,0.0,22.7,25.6,21.1,21520.0,0,0
166,2021-07-16,0.0,22.9,26.1,21.1,21947.0,0,0
167,2021-07-17,0.0,22.9,26.1,21.1,19737.0,0,0
168,2021-07-18,0.0,23.9,27.8,22.2,319.0,1,0
169,2021-07-19,0.0,24.4,27.8,21.7,20136.0,0,0
170,2021-07-20,0.0,24.2,28.9,21.7,21068.0,0,0
171,2021-07-21,0.0,23.8,27.2,21.1,21154.0,0,0
172,2021-07-22,0.0,23.1,25.6,21.1,21233.0,0,0
173,2021-07-23,0.0,22.3,26.1,20.6,21539.0,0,0
174,2021-07-24,0.0,22.5,25.0,21.1,19729.0,0,0
175,2021-07-25,0.0,22.3,25.0,21.1,331.0,1,0
176,2021-07-26,0.0,22.4,23.9,21.1,19702.0,0,0
177,2021-07-27,0.0,22.5,25.0,21.1,21002.0,0,0
178,2021-07-28,0.0,22.4,26.1,20.6,20966.0,0,0
179,2021-07-29,0.0,22.4,25.6,20.0,21323.0,0,0
180,2021-07-30,0.0,21.9,25.0,19.4,21597.0,0,0
181,2021-07-31,0.0,21.2,25.0,18.3,19468.0,0,0
182,2021-08-01,0.0,21.1,26.7,17.8,297.0,1,0
183,2021-08-02,0.0,22.6,27.2,21.1,18678.0,0,0
184,2021-08-03,0.0,22.1,25.6,18.3,20265.0,0,0
185,2021-08-04,0.0,21.4,24.4,19.4,20000.0,0,0
186,2021-08-05,0.0,21.6,25.6,18.9,20652.0,0,0
187,2021-08-06,0.0,20.2,23.3,18.3,20658.0,0,0
188,2021-08-07,0.0,20.6,23.3,18.3,19481.0,0,0
189,2021-08-08,0.0,21.1,23.9,19.4,312.0,1,0
190,2021-08-09,0.0,21.8,25.6,19.4,18750.0,0,0
191,2021-08-10,0.0,22.4,26.1,21.1,20102.0,0,0
192,2021-08-11,5.8,23.8,27.8,21.1,20257.0,0,0
193,2021-08-12,0.0,24.7,28.3,21.7,20907.0,0,0
194,2021-08-13,0.0,25.1,30.0,21.7,20797.0,0,0
195,2021-08-14,0.0,24.3,28.3,21.1,19706.0,0,0
196,2021-08-15,0.0,23.0,26.1,21.1,327.0,1,0
197,2021-08-16,0.0,23.3,26.1,21.7,16628.0,0,0
198,2021-08-17,0.0,23.5,25.6,22.2,2673.0,0,0
199,2021-08-18,0.0,23.8,26.1,22.8,20236.0,0,0
200,2021-08-19,0.0,23.4,25.6,21.7,20900.0,0,0
201,2021-08-20,0.0,22.6,24.4,21.7,21363.0,0,0
202,2021-08-21,0.0,22.4,25.6,20.0,19656.0,0,0
203,2021-08-22,0.0,22.6,25.0,21.1,257.0,1,0
204,2021-08-23,0.0,22.9,25.6,20.6,18475.0,0,0
205,2021-08-24,0.0,22.1,25.6,19.4,20150.0,0,0
206,2021-08-25,0.0,22.8,26.7,20.0,20480.0,0,0
207,2021-08-26,0.0,23.7,27.8,20.6,20539.0,0,0
208,2021-08-27,0.0,22.9,26.1,20.0,21277.0,0,0
209,2021-08-28,0.0,22.2,25.0,20.0,19101.0,0,0
210,2021-08-29,0.0,21.9,25.0,20.6,256.0,1,0
211,2021-08-30,0.0,22.3,25.6,21.1,18832.0,0,0
212,2021-08-31,0.0,21.8,23.3,20.0,19528.0,0,0
213,2021-09-01,0.0,22.3,25.0,21.1,20042.0,0,0
214,2021-09-02,0.0,22.8,25.6,21.7,20693.0,0,0
215,2021-09-03,0.0,22.3,24.4,20.0,21513.0,0,0
216,2021-09-04,0.0,22.1,28.3,19.4,19381.0,0,0
217,2021-09-05,0.0,23.8,26.1,19.4,331.0,1,0
218,2021-09-06,0.0,22.5,25.0,21.1,574.0,0,1
219,2021-09-07,0.0,23.4,27.2,21.7,19684.0,0,0
220,2021-09-08,0.0,23.7,27.8,21.7,19789.0,0,0
221,2021-09-09,0.0,23.5,29.4,21.1,19712.0,0,0
222,2021-09-10,0.0,24.1,27.2,21.7,20276.0,0,0
223,2021-09-11,0.0,24.0,29.4,21.1,18625.0,0,0
224,2021-09-12,0.0,23.9,26.7,20.6,275.0,1,0
225,2021-09-13,0.0,21.7,24.4,18.9,17854.0,0,0
226,2021-09-14,0.0,20.8,25.0,18.9,19566.0,0,0
227,2021-09-15,0.0,21.0,24.4,19.4,19286.0,0,0
228,2021-09-16,0.0,21.0,23.9,18.9,19518.0,0,0
229,2021-09-17,0.0,20.7,23.9,19.4,20217.0,0,0
230,2021-09-18,0.0,21.2,23.9,19.4,18341.0,0,0
231,2021-09-19,0.0,20.7,23.9,17.8,257.0,1,0
232,2021-09-20,0.0,20.3,24.4,16.7,17489.0,0,0
233,2021-09-21,0.0,22.7,28.9,18.3,18975.0,0,0
234,2021-09-22,0.0,24.2,30.0,20.6,18883.0,0,0
235,2021-09-23,0.0,23.4,25.0,18.9,19072.0,0,0
236,2021-09-24,12.7,21.1,24.4,18.9,16781.0,0,0
237,2021-09-25,0.0,20.7,23.3,19.4,349.0,0,1
238,2021-09-26,0.0,20.3,21.1,19.4,44.0,1,0
239,2021-09-27,0.0,19.9,21.1,18.9,17575.0,0,0
240,2021-09-28,0.0,20.1,22.2,19.4,18805.0,0,0
241,2021-09-29,0.0,20.7,23.9,18.9,19609.0,0,0
242,2021-09-30,0.0,20.6,25.0,15.6,19773.0,0,0
243,2021-10-01,0.0,22.0,32.2,14.4,20747.0,0,0
244,2021-10-02,0.0,22.8,30.0,15.6,18135.0,0,0
245,2021-10-03,0.0,23.0,31.1,16.1,256.0,1,0
246,2021-10-04,11.9,23.9,28.9,18.9,18240.0,0,0
247,2021-10-05,4.3,22.2,24.4,19.4,19289.0,0,0
248,2021-10-06,0.0,21.3,23.3,20.0,19166.0,0,0
249,2021-10-07,0.0,20.7,22.8,19.4,19502.0,0,0
250,2021-10-08,4.1,20.1,21.7,16.7,20216.0,0,0
251,2021-10-09,0.0,18.7,22.2,15.6,18030.0,0,0
252,2021-10-10,0.0,18.8,23.3,13.9,258.0,1,0
253,2021-10-11,0.0,19.1,21.1,16.1,16653.0,0,1
254,2021-10-12,0.0,19.2,21.7,13.3,18997.0,0,0
255,2021-10-13,0.0,16.5,22.8,10.0,19558.0,0,0
256,2021-10-14,0.0,17.0,22.2,11.1,19869.0,0,0
257,2021-10-15,0.0,19.2,29.4,11.7,20025.0,0,0
258,2021-10-16,0.0,21.0,30.0,12.2,18160.0,0,0
259,2021-10-17,0.0,19.6,23.9,12.8,272.0,1,0
260,2021-10-18,0.0,18.3,20.6,12.8,17848.0,0,0
261,2021-10-19,0.0,15.9,20.6,11.1,18846.0,0,0
262,2021-10-20,0.0,16.5,21.1,11.7,18956.0,0,0
263,2021-10-21,0.0,17.3,22.2,12.2,18749.0,0,0
264,2021-10-22,0.0,17.9,20.6,16.7,20184.0,0,0
265,2021-10-23,0.0,17.9,20.6,16.1,18430.0,0,0
266,2021-10-24,0.0,18.9,21.7,16.7,221.0,1,0
267,2021-10-25,5.3,18.6,20.6,13.9,16956.0,0,0
268,2021-10-26,0.0,16.9,20.6,13.3,18787.0,0,0
269,2021-10-27,0.0,17.6,26.1,12.2,18768.0,0,0
270,2021-10-28,0.0,20.1,29.4,13.3,19440.0,0,0
271,2021-10-29,0.0,20.7,26.1,15.0,20510.0,0,0
272,2021-10-30,0.0,18.2,20.0,16.1,17312.0,0,0
273,2021-10-31,0.0,18.3,21.1,16.7,232.0,1,0
274,2021-11-01,0.0,17.9,21.7,15.0,17371.0,0,0
275,2021-11-02,0.0,18.3,20.0,15.0,18474.0,0,0
276,2021-11-03,0.0,17.1,20.0,15.0,18673.0,0,0
277,2021-11-04,0.0,17.1,19.4,15.0,19305.0,0,0
278,2021-11-05,0.0,16.8,20.6,15.0,19629.0,0,0
279,2021-11-06,0.0,17.2,20.6,16.1,17290.0,0,0
280,2021-11-07,0.0,17.6,20.6,15.0,188.0,1,0
281,2021-11-08,0.0,17.3,19.4,15.0,18008.0,0,0
282,2021-11-09,0.0,17.3,20.6,13.9,19055.0,0,0
283,2021-11-10,0.0,18.4,21.1,15.6,19165.0,0,0
284,2021-11-11,0.0,19.6,29.4,13.3,2050.0,0,1
285,2021-11-12,0.0,22.7,33.3,14.4,20491.0,0,0
286,2021-11-13,0.0,22.1,29.4,13.9,17908.0,0,0
287,2021-11-14,0.0,20.8,30.6,13.3,272.0,1,0
288,2021-11-15,0.0,19.3,27.2,12.2,17825.0,0,0
289,2021-11-16,0.0,16.3,18.9,13.3,18852.0,0,0
290,2021-11-17,0.0,17.6,20.6,14.4,19137.0,0,0
291,2021-11-18,0.0,16.4,18.9,12.8,19287.0,0,0
292,2021-11-19,0.0,17.2,19.4,15.0,19834.0,0,0
293,2021-11-20,0.0,16.9,18.9,15.6,17856.0,0,0
294,2021-11-21,0.0,17.7,26.7,12.2,296.0,1,0
295,2021-11-22,0.0,20.2,27.8,13.3,17935.0,0,0
296,2021-11-23,0.0,16.9,18.9,11.7,19344.0,0,0
297,2021-11-24,0.0,16.5,19.4,11.7,19252.0,0,0
298,2021-11-25,0.0,15.7,26.1,7.2,263.0,0,1
299,2021-11-26,0.0,17.2,25.6,9.4,14986.0,0,0
300,2021-11-27,0.0,15.4,23.9,7.8,16487.0,0,0
301,2021-11-28,0.0,15.1,25.0,7.8,217.0,1,0
302,2021-11-29,0.0,14.5,23.3,7.8,16989.0,0,0
303,2021-11-30,0.0,14.6,18.3,11.7,17963.0,0,0
304,2021-12-01,0.0,14.4,18.9,12.2,18418.0,0,0
305,2021-12-02,0.0,14.9,16.7,13.9,18520.0,0,0
306,2021-12-03,0.0,14.7,17.2,13.3,19190.0,0,0
307,2021-12-04,0.0,14.8,17.2,13.3,17556.0,0,0
308,2021-12-05,0.0,14.8,17.8,10.6,247.0,1,0
309,2021-12-06,0.0,12.6,16.1,8.3,16555.0,0,0
310,2021-12-07,0.0,15.3,16.7,10.0,17873.0,0,0
311,2021-12-08,0.0,13.4,20.6,8.9,18569.0,0,0
312,2021-12-09,2.8,15.6,17.2,12.8,17300.0,0,0
313,2021-12-10,0.0,13.3,16.1,8.9,18850.0,0,0
314,2021-12-11,0.0,12.3,19.4,6.7,17051.0,0,0
315,2021-12-12,0.0,11.8,17.8,5.0,186.0,1,0
316,2021-12-13,0.0,12.6,15.6,9.4,16095.0,0,0
317,2021-12-14,24.9,14.7,16.1,11.7,12626.0,0,0
318,2021-12-15,0.0,11.8,15.0,7.2,17246.0,0,0
319,2021-12-16,0.0,9.7,14.4,3.3,17287.0,0,0
320,2021-12-17,0.3,13.3,17.8,8.9,18042.0,0,0
321,2021-12-18,0.0,11.7,18.3,3.9,15707.0,0,0
322,2021-12-19,0.0,10.7,17.2,4.4,228.0,1,0
323,2021-12-20,0.0,10.2,17.2,3.9,16656.0,0,0
324,2021-12-21,0.0,13.6,18.9,10.6,17538.0,0,0
325,2021-12-22,0.0,13.4,17.8,9.4,17529.0,0,0
326,2021-12-23,12.7,15.4,17.8,12.2,16059.0,0,0
327,2021-12-24,8.1,14.8,17.2,12.2,1348.0,0,1
328,2021-12-25,4.6,13.4,14.4,12.2,1669.0,0,1
329,2021-12-26,2.0,13.4,15.6,7.8,222.0,1,0
330,2021-12-27,1.3,10.5,13.3,7.2,14369.0,0,0
331,2021-12-28,2.0,12.4,13.9,10.0,16133.0,0,0
332,2021-12-29,6.9,11.2,14.4,8.9,15409.0,0,0
333,2021-12-30,0.0,14.4,17.8,12.8,15887.0,0,0
334,2021-12-31,0.0,14.6,17.8,12.2,1237.0,0,1
335,2022-01-01,0.0,15.4,17.8,11.7,5566.0,0,1
336,2022-01-02,0.0,14.3,19.4,7.2,197.0,1,0
337,2022-01-03,0.0,10.2,15.6,3.3,13620.0,0,0
338,2022-01-04,0.0,9.9,15.6,4.4,13767.0,0,0
339,2022-01-05,0.0,11.0,18.3,5.6,13955.0,0,0
340,2022-01-06,0.0,12.1,18.3,6.7,14176.0,0,0
341,2022-01-07,0.0,12.6,15.0,10.0,15376.0,0,0
342,2022-01-08,0.0,13.8,16.1,9.4,14484.0,0,0
343,2022-01-09,0.0,12.3,20.6,6.7,170.0,1,0
344,2022-01-10,0.0,13.1,22.2,7.2,13726.0,0,0
345,2022-01-11,0.0,14.6,24.4,8.3,15045.0,0,0
346,2022-01-12,0.0,14.9,23.3,8.3,15610.0,0,0
347,2022-01-13,0.0,14.8,22.2,10.0,16733.0,0,0
348,2022-01-14,0.0,16.5,21.1,12.2,18109.0,0,0
349,2022-01-15,0.8,15.1,21.1,11.1,16210.0,0,0
350,2022-01-16,0.0,17.2,19.4,12.8,236.0,1,0
351,2022-01-17,3.3,15.8,18.9,12.8,1209.0,0,1
352,2022-01-18,0.0,14.8,17.2,12.8,17084.0,0,0
353,2022-01-19,0.0,15.4,17.8,11.1,17628.0,0,0
354,2022-01-20,0.0,13.4,20.0,8.3,17957.0,0,0
355,2022-01-21,0.0,13.0,16.7,7.2,19151.0,0,0
356,2022-01-22,0.0,13.6,20.6,7.8,17941.0,0,0
357,2022-01-23,0.0,13.9,21.1,7.2,238.0,1,0
358,2022-01-24,0.0,13.4,18.9,7.2,16604.0,0,0
359,2022-01-25,0.0,14.2,16.7,8.3,17720.0,0,0
360,2022-01-26,0.0,13.4,19.4,8.3,18370.0,0,0
361,2022-01-27,0.0,12.9,21.1,5.6,18855.0,0,0
362,2022-01-28,0.0,13.4,25.0,6.1,19573.0,0,0
363,2022-01-29,0.0,13.2,20.6,7.2,17966.0,0,0
364,2022-01-30,0.0,12.5,19.4,5.6,262.0,1,0
365,2022-01-31,0.0,11.8,16.7,6.1,16807.0,0,0
366,2022-02-01,0.0,14.3,17.2,10.0,17619.0,0,0
367,2022-02-02,0.0,12.7,18.9,7.2,18514.0,0,0
368,2022-02-03,0.0,11.4,17.8,3.9,18860.0,0,0
369,2022-02-04,0.0,11.8,19.4,4.4,19957.0,0,0
