,date,PRCP,TAVG,TMAX,TMIN,transactions,isSunday,isHoliday
0,2021-01-31,0.0,12.7,20.0,7.2,83.2,1,0
1,2021-02-01,0.0,16.6,22.2,13.9,12790.22000000003,0,0
2,2021-02-02,0.0,16.8,19.4,14.4,13520.16000000002,0,0
3,2021-02-03,0.0,14.9,16.7,12.8,13841.360000000008,0,0
4,2021-02-04,0.0,15.2,17.2,11.7,13908.26999999999,0,0
5,2021-02-05,0.0,13.9,18.9,8.9,14989.049999999992,0,0
6,2021-02-06,0.0,14.1,20.6,7.8,16791.960000000003,0,0
7,2021-02-07,0.0,13.4,19.4,9.4,69.65000000000002,1,0
8,2021-02-08,0.0,13.6,15.6,12.2,18514.540000000005,0,0
9,2021-02-09,0.0,14.4,16.7,13.3,20631.089999999986,0,0
10,2021-02-10,0.0,14.7,17.2,11.7,21345.170000000002,0,0
11,2021-02-11,0.0,13.8,19.4,9.4,22417.879999999943,0,0
12,2021-02-12,0.8,15.8,18.3,11.7,23969.539999999957,0,0
13,2021-02-13,0.3,14.2,17.2,11.1,25212.46999999998,0,0
14,2021-02-14,0.0,15.1,18.9,11.1,127.84999999999992,1,0
15,2021-02-15,0.0,13.7,17.8,9.4,374.40000000000066,0,1
16,2021-02-16,1.5,15.5,17.8,12.8,21599.839999999997,0,0
17,2021-02-17,0.0,14.2,17.8,9.4,22588.39999999999,0,0
18,2021-02-18,0.0,14.2,20.6,7.8,22697.40999999995,0,0
19,2021-02-19,0.0,13.8,20.0,7.2,24292.599999999984,0,0
20,2021-02-20,0.0,13.9,18.9,8.9,24416.179999999993,0,0
21,2021-02-21,0.0,15.7,27.8,7.8,88.89999999999999,1,0
22,2021-02-22,0.0,16.5,25.6,7.2,21057.639999999974,0,0
23,2021-02-23,0.0,16.7,23.9,8.3,22362.47999999993,0,0
24,2021-02-24,0.0,15.6,20.0,9.4,23247.769999999982,0,0
25,2021-02-25,0.0,16.2,21.7,10.0,23798.20999999994,0,0
26,2021-02-26,0.0,15.4,23.3,7.8,25729.979999999945,0,0
27,2021-02-27,0.0,15.2,18.3,10.6,25713.559999999998,0,0
28,2021-02-28,0.0,15.6,23.3,8.9,97.64999999999998,1,0
29,2021-03-01,0.0,15.6,25.0,7.8,21592.700000000008,0,0
30,2021-03-02,0.0,14.8,22.2,6.7,22542.499999999956,0,0
31,2021-03-03,14.7,14.0,17.2,9.4,21385.740000000016,0,0
32,2021-03-04,0.0,14.5,18.9,11.1,24878.529999999922,0,0
33,2021-03-05,0.0,14.7,20.6,9.4,26607.529999999937,0,0
34,2021-03-06,0.0,15.4,19.4,11.7,26496.439999999984,0,0
35,2021-03-07,0.0,15.1,17.8,11.7,76.45,1,0
36,2021-03-08,0.0,15.7,17.8,13.3,22425.940000000013,0,0
37,2021-03-09,0.0,14.7,17.8,10.6,24112.77999999994,0,0
38,2021-03-10,4.6,14.5,17.2,11.1,22954.049999999923,0,0
39,2021-03-11,12.4,13.3,15.6,10.0,24299.609999999924,0,0
40,2021-03-12,0.0,12.4,16.1,9.4,27005.109999999953,0,0
41,2021-03-13,0.0,13.6,17.8,11.1,26951.79999999997,0,0
42,2021-03-14,0.0,14.6,17.2,12.8,93.39999999999999,1,0
43,2021-03-15,4.3,14.2,15.0,12.2,20909.310000000034,0,0
44,2021-03-16,0.3,12.9,16.1,10.0,24779.429999999928,0,0
45,2021-03-17,0.0,12.4,16.7,7.8,26275.339999999927,0,0
46,2021-03-18,0.0,13.9,17.2,10.0,26013.55999999986,0,0
47,2021-03-19,0.0,14.5,19.4,10.0,28103.19999999992,0,0
48,2021-03-20,0.0,16.1,18.9,12.2,27387.249999999905,0,0
49,2021-03-21,0.0,14.0,17.8,10.0,123.34999999999995,1,0
50,2021-03-22,0.0,14.8,18.9,9.4,23966.98999999996,0,0
51,2021-03-23,0.3,15.3,17.8,13.3,25253.079999999936,0,0
52,2021-03-24,0.0,14.9,18.9,10.6,26215.619999999923,0,0
53,2021-03-25,0.8,15.3,16.7,12.8,25978.779999999962,0,0
54,2021-03-26,0.3,14.2,17.8,11.7,28445.639999999887,0,0
55,2021-03-27,0.0,14.9,22.8,8.9,27636.769999999888,0,0
56,2021-03-28,0.0,18.0,27.8,10.0,108.84999999999998,1,0
57,2021-03-29,0.0,18.2,22.2,11.1,24697.519999999975,0,0
58,2021-03-30,0.0,16.2,19.4,14.4,26415.51999999992,0,0
59,2021-03-31,0.0,18.5,31.1,11.7,1276.6899999999994,0,1
60,2021-04-01,0.0,23.1,31.1,13.9,27288.029999999915,0,0
61,2021-04-02,0.0,19.0,20.6,15.0,28983.21999999994,0,0
62,2021-04-03,0.0,16.7,20.0,14.4,27818.70999999994,0,0
63,2021-04-04,0.0,16.5,22.8,13.3,86.84999999999997,1,0
64,2021-04-05,0.0,16.8,19.4,14.4,24283.72999999994,0,0
65,2021-04-06,0.0,16.8,20.6,14.4,26309.069999999996,0,0
66,2021-04-07,0.0,17.1,22.8,13.3,27101.429999999913,0,0
67,2021-04-08,0.0,17.3,21.1,14.4,27204.85999999994,0,0
68,2021-04-09,0.0,17.3,21.1,15.0,28354.939999999944,0,0
69,2021-04-10,0.0,17.9,21.1,15.0,28025.11999999995,0,0
70,2021-04-11,0.0,16.9,19.4,13.9,144.03999999999996,1,0
71,2021-04-12,0.0,16.9,19.4,15.6,23811.419999999966,0,0
72,2021-04-13,0.0,16.1,16.7,15.0,25406.229999999934,0,0
73,2021-04-14,0.0,15.8,17.8,14.4,25767.289999999935,0,0
74,2021-04-15,0.0,15.7,18.9,12.2,26939.86999999997,0,0
75,2021-04-16,0.0,16.2,20.0,13.9,28359.199999999953,0,0
76,2021-04-17,0.0,16.8,19.4,15.0,27848.60999999991,0,0
77,2021-04-18,0.0,18.3,27.8,15.0,126.89999999999993,1,0
78,2021-04-19,0.0,20.3,26.7,12.2,23966.359999999924,0,0
79,2021-04-20,0.0,17.2,18.9,15.0,25549.12999999996,0,0
80,2021-04-21,0.0,16.2,17.8,15.0,26260.71999999994,0,0
81,2021-04-22,0.0,15.7,17.2,14.4,26490.13999999994,0,0
82,2021-04-23,0.5,16.1,17.8,13.9,27447.67999999996,0,0
83,2021-04-24,0.0,16.7,19.4,15.6,27668.58999999992,0,0
84,2021-04-25,0.0,16.9,19.4,15.6,122.28999999999996,1,0
85,2021-04-26,1.3,15.9,18.9,13.9,22935.00999999994,0,0
86,2021-04-27,0.0,16.1,18.3,13.9,25744.599999999973,0,0
87,2021-04-28,0.0,16.4,22.2,10.6,25886.21999999994,0,0
88,2021-04-29,0.0,19.7,27.2,12.8,26918.979999999912,0,0
89,2021-04-30,0.0,21.6,28.3,15.0,28386.809999999932,0,0
90,2021-05-01,0.0,19.1,20.0,16.1,27480.589999999927,0,0
91,2021-05-02,0.3,16.6,18.9,15.0,100.54999999999995,1,0
92,2021-05-03,0.0,17.8,21.7,16.1,23757.379999999957,0,0
93,2021-05-04,0.0,18.7,22.8,16.7,25715.209999999897,0,0
94,2021-05-05,0.0,18.5,22.2,16.1,24593.789999999877,0,0
95,2021-05-06,0.0,17.8,20.0,16.1,1771.1499999999987,0,0
96,2021-05-07,0.0,17.4,20.0,16.1,28099.729999999887,0,0
97,2021-05-08,0.0,17.8,20.0,16.7,27044.879999999925,0,0
98,2021-05-09,0.0,17.5,20.6,16.1,100.79999999999997,1,0
99,2021-05-10,0.0,17.4,19.4,16.1,23838.299999999894,0,0
100,2021-05-11,0.0,17.4,19.4,16.1,25344.279999999893,0,0
101,2021-05-12,0.0,18.1,20.6,16.7,25582.48999999998,0,0
102,2021-05-13,0.0,19.3,22.2,17.2,26248.639999999916,0,0
103,2021-05-14,0.0,18.5,21.1,17.2,28019.989999999918,0,0
104,2021-05-15,0.0,17.8,19.4,16.7,28159.7099999999,0,0
105,2021-05-16,1.0,16.7,18.3,15.0,117.39999999999998,1,0
106,2021-05-17,0.5,16.9,20.0,15.6,23704.179999999957,0,0
107,2021-05-18,0.0,17.9,21.1,16.7,25880.169999999973,0,0
108,2021-05-19,0.0,18.3,20.6,16.7,26007.879999999892,0,0
109,2021-05-20,0.0,17.9,19.4,16.1,26634.699999999906,0,0
110,2021-05-21,0.0,17.1,18.9,15.0,28182.5799999999,0,0
111,2021-05-22,0.0,16.2,18.9,13.9,28131.309999999885,0,0
112,2021-05-23,0.0,16.7,21.1,12.2,110.74999999999999,1,0
113,2021-05-24,0.0,18.5,24.4,13.9,24222.799999999916,0,0
114,2021-05-25,0.0,19.3,24.4,15.0,27370.96999999993,0,0
115,2021-05-26,0.0,19.6,21.1,16.1,27409.849999999944,0,0
116,2021-05-27,0.0,17.6,20.6,16.1,27877.229999999923,0,0
117,2021-05-28,0.0,17.9,20.6,16.7,29232.829999999925,0,0
118,2021-05-29,0.0,17.3,18.9,15.6,28591.629999999917,0,0
119,2021-05-30,0.0,17.3,20.0,16.1,123.79999999999995,1,0
120,2021-05-31,0.0,17.8,21.1,16.7,233.7000000000001,0,1
121,2021-06-01,0.0,18.4,20.6,16.7,26073.339999999913,0,0
122,2021-06-02,0.0,18.1,21.7,16.7,26562.54999999991,0,0
123,2021-06-03,0.0,18.0,20.0,16.7,26779.36999999985,0,0
124,2021-06-04,0.0,18.6,21.7,16.1,28641.94999999987,0,0
125,2021-06-05,0.0,19.0,21.7,17.2,27644.56999999991,0,0
126,2021-06-06,0.0,18.4,21.1,17.2,96.64999999999993,1,0
127,2021-06-07,0.0,18.1,19.4,16.7,24777.589999999935,0,0
128,2021-06-08,0.0,18.6,22.2,17.2,27322.93999999991,0,0
129,2021-06-09,0.0,19.1,22.2,16.7,27305.899999999907,0,0
130,2021-06-10,0.0,18.4,22.8,13.9,27095.339999999913,0,0
131,2021-06-11,0.0,19.1,24.4,14.4,28705.409999999927,0,0
132,2021-06-12,0.0,19.6,23.9,15.0,27942.70999999991,0,0
133,2021-06-13,0.0,20.4,23.9,17.8,138.9999999999999,1,0
134,2021-06-14,0.0,19.9,23.9,17.2,25481.639999999934,0,0
135,2021-06-15,0.0,21.7,30.6,18.3,27071.71999999993,0,0
136,2021-06-16,0.0,20.8,22.2,18.3,27729.159999999873,0,0
137,2021-06-17,0.0,19.9,22.8,16.1,28394.729999999898,0,0
138,2021-06-18,0.0,19.8,21.7,18.3,29343.38999999986,0,1
139,2021-06-19,0.0,20.0,22.8,18.9,28529.909999999905,0,0
140,2021-06-20,0.0,20.0,22.8,17.8,111.3,1,0
141,2021-06-21,0.0,19.9,23.9,18.3,25674.409999999938,0,0
142,2021-06-22,0.0,20.3,22.2,19.4,28031.449999999935,0,0
143,2021-06-23,0.3,20.7,23.3,19.4,27741.609999999902,0,0
144,2021-06-24,0.0,20.6,23.3,18.9,27789.32999999991,0,0
145,2021-06-25,0.0,20.2,23.9,18.3,29641.149999999918,0,0
146,2021-06-26,0.0,20.6,22.8,18.9,29121.74999999988,0,0
147,2021-06-27,0.0,20.3,22.8,18.9,96.38999999999996,1,0
148,2021-06-28,0.0,19.7,21.7,18.9,25793.7199999999,0,0
149,2021-06-29,0.0,20.1,22.2,18.9,27983.84999999993,0,0
150,2021-06-30,0.0,20.4,22.8,19.4,28416.419999999922,0,0
151,2021-07-01,0.0,20.7,23.9,18.9,29508.029999999926,0,0
152,2021-07-02,0.0,21.1,23.9,19.4,30206.48999999989,0,0
153,2021-07-03,0.0,20.8,23.3,19.4,28005.729999999843,0,0
154,2021-07-04,0.0,20.6,23.3,19.4,89.09999999999997,1,0
155,2021-07-05,0.0,20.9,23.9,19.4,594.950000000001,0,1
156,2021-07-06,0.0,20.8,23.3,18.9,28051.3799999999,0,0
157,2021-07-07,0.0,20.4,23.3,18.9,28004.21999999993,0,0
158,2021-07-08,0.0,21.3,24.4,19.4,28313.879999999896,0,0
159,2021-07-09,0.0,22.3,25.6,20.0,29065.429999999902,0,0
160,2021-07-10,0.0,23.3,27.2,20.6,27749.719999999917,0,0
161,2021-07-11,0.0,22.6,23.9,20.6,113.34999999999994,1,0
162,2021-07-12,0.0,22.1,24.4,20.6,25869.039999999906,0,0
163,2021-07-13,0.0,22.6,25.6,20.6,27600.649999999903,0,0
164,2021-07-14,0.0,22.4,25.0,21.1,28624.409999999913,0,0
165,2021-07-15,0.0,22.7,25.6,21.1,28503.199999999873,0,0
166,2021-07-16,0.0,22.9,26.1,21.1,29513.0899999999,0,0
167,2021-07-17,0.0,22.9,26.1,21.1,28404.899999999943,0,0
168,2021-07-18,0.0,23.9,27.8,22.2,119.99999999999994,1,0
169,2021-07-19,0.0,24.4,27.8,21.7,26246.12999999991,0,0
170,2021-07-20,0.0,24.2,28.9,21.7,27625.23999999991,0,0
171,2021-07-21,0.0,23.8,27.2,21.1,27868.74999999996,0,0
172,2021-07-22,0.0,23.1,25.6,21.1,28475.119999999963,0,0
173,2021-07-23,0.0,22.3,26.1,20.6,29286.549999999905,0,0
174,2021-07-24,0.0,22.5,25.0,21.1,28285.939999999904,0,0
175,2021-07-25,0.0,22.3,25.0,21.1,112.09999999999998,1,0
176,2021-07-26,0.0,22.4,23.9,21.1,25949.449999999913,0,0
177,2021-07-27,0.0,22.5,25.0,21.1,27815.429999999855,0,0
178,2021-07-28,0.0,22.4,26.1,20.6,28443.509999999933,0,0
179,2021-07-29,0.0,22.4,25.6,20.0,28621.33999999991,0,0
180,2021-07-30,0.0,21.9,25.0,19.4,29506.6199999999,0,0
181,2021-07-31,0.0,21.2,25.0,18.3,28094.209999999875,0,0
182,2021-08-01,0.0,21.1,26.7,17.8,103.84999999999997,1,0
183,2021-08-02,0.0,22.6,27.2,21.1,24625.60999999995,0,0
184,2021-08-03,0.0,22.1,25.6,18.3,26940.589999999927,0,0
185,2021-08-04,0.0,21.4,24.4,19.4,26886.929999999928,0,0
186,2021-08-05,0.0,21.6,25.6,18.9,27835.259999999933,0,0
187,2021-08-06,0.0,20.2,23.3,18.3,28268.959999999875,0,0
188,2021-08-07,0.0,20.6,23.3,18.3,28162.079999999918,0,0
189,2021-08-08,0.0,21.1,23.9,19.4,114.34999999999998,1,0
190,2021-08-09,0.0,21.8,25.6,19.4,24885.599999999908,0,0
191,2021-08-10,0.0,22.4,26.1,21.1,26669.709999999886,0,0
192,2021-08-11,5.8,23.8,27.8,21.1,27354.88999999992,0,0
193,2021-08-12,0.0,24.7,28.3,21.7,27829.209999999915,0,0
194,2021-08-13,0.0,25.1,30.0,21.7,28337.33999999994,0,0
195,2021-08-14,0.0,24.3,28.3,21.1,28623.769999999928,0,0
196,2021-08-15,0.0,23.0,26.1,21.1,122.19999999999993,1,0
197,2021-08-16,0.0,23.3,26.1,21.7,23695.759999999926,0,0
198,2021-08-17,0.0,23.5,25.6,22.2,1582.9799999999987,0,0
199,2021-08-18,0.0,23.8,26.1,22.8,27028.099999999828,0,0
200,2021-08-19,0.0,23.4,25.6,21.7,28208.239999999867,0,0
201,2021-08-20,0.0,22.6,24.4,21.7,28921.25999999991,0,0
202,2021-08-21,0.0,22.4,25.6,20.0,28286.219999999903,0,0
203,2021-08-22,0.0,22.6,25.0,21.1,102.29999999999998,1,0
204,2021-08-23,0.0,22.9,25.6,20.6,24692.849999999915,0,0
205,2021-08-24,0.0,22.1,25.6,19.4,27329.829999999864,0,0
206,2021-08-25,0.0,22.8,26.7,20.0,27314.679999999895,0,0
207,2021-08-26,0.0,23.7,27.8,20.6,28025.03999999991,0,0
208,2021-08-27,0.0,22.9,26.1,20.0,28579.72999999985,0,0
209,2021-08-28,0.0,22.2,25.0,20.0,27366.58999999989,0,0
210,2021-08-29,0.0,21.9,25.0,20.6,90.80000000000001,1,0
211,2021-08-30,0.0,22.3,25.6,21.1,24800.179999999902,0,0
212,2021-08-31,0.0,21.8,23.3,20.0,26397.81999999992,0,0
213,2021-09-01,0.0,22.3,25.0,21.1,26949.98999999993,0,0
214,2021-09-02,0.0,22.8,25.6,21.7,27463.029999999897,0,0
215,2021-09-03,0.0,22.3,24.4,20.0,29039.349999999922,0,0
216,2021-09-04,0.0,22.1,28.3,19.4,27614.969999999917,0,0
217,2021-09-05,0.0,23.8,26.1,19.4,126.44999999999992,1,0
218,2021-09-06,0.0,22.5,25.0,21.1,209.59000000000003,0,1
219,2021-09-07,0.0,23.4,27.2,21.7,26159.929999999928,0,0
220,2021-09-08,0.0,23.7,27.8,21.7,26806.289999999895,0,0
221,2021-09-09,0.0,23.5,29.4,21.1,26497.859999999942,0,0
222,2021-09-10,0.0,24.1,27.2,21.7,27359.17999999985,0,0
223,2021-09-11,0.0,24.0,29.4,21.1,26698.57999999991,0,0
224,2021-09-12,0.0,23.9,26.7,20.6,104.94999999999997,1,0
225,2021-09-13,0.0,21.7,24.4,18.9,23523.909999999938,0,0
226,2021-09-14,0.0,20.8,25.0,18.9,26241.189999999868,0,0
227,2021-09-15,0.0,21.0,24.4,19.4,26321.939999999875,0,0
228,2021-09-16,0.0,21.0,23.9,18.9,26464.7599999999,0,0
229,2021-09-17,0.0,20.7,23.9,19.4,27722.4799999999,0,0
230,2021-09-18,0.0,21.2,23.9,19.4,26664.98999999993,0,0
231,2021-09-19,0.0,20.7,23.9,17.8,87.9,1,0
232,2021-09-20,0.0,20.3,24.4,16.7,23174.38999999993,0,0
233,2021-09-21,0.0,22.7,28.9,18.3,25695.549999999865,0,0
234,2021-09-22,0.0,24.2,30.0,20.6,25890.199999999913,0,0
235,2021-09-23,0.0,23.4,25.0,18.9,26602.489999999918,0,0
236,2021-09-24,12.7,21.1,24.4,18.9,25161.919999999882,0,0
237,2021-09-25,0.0,20.7,23.3,19.4,373.3299999999999,0,1
238,2021-09-26,0.0,20.3,21.1,19.4,19.150000000000002,1,0
239,2021-09-27,0.0,19.9,21.1,18.9,23615.879999999917,0,0
240,2021-09-28,0.0,20.1,22.2,19.4,25515.6299999999,0,0
241,2021-09-29,0.0,20.7,23.9,18.9,26455.319999999905,0,0
242,2021-09-30,0.0,20.6,25.0,15.6,27071.939999999886,0,0
243,2021-10-01,0.0,22.0,32.2,14.4,27942.42999999991,0,0
244,2021-10-02,0.0,22.8,30.0,15.6,26145.36999999989,0,0
245,2021-10-03,0.0,23.0,31.1,16.1,95.03999999999995,1,0
246,2021-10-04,11.9,23.9,28.9,18.9,24186.259999999904,0,0
247,2021-10-05,4.3,22.2,24.4,19.4,25819.079999999885,0,0
248,2021-10-06,0.0,21.3,23.3,20.0,26353.56999999988,0,0
249,2021-10-07,0.0,20.7,22.8,19.4,26618.789999999826,0,0
250,2021-10-08,4.1,20.1,21.7,16.7,28079.519999999895,0,0
251,2021-10-09,0.0,18.7,22.2,15.6,25690.379999999903,0,0
252,2021-10-10,0.0,18.8,23.3,13.9,103.29999999999997,1,0
253,2021-10-11,0.0,19.1,21.1,16.1,22729.909999999873,0,1
254,2021-10-12,0.0,19.2,21.7,13.3,26080.209999999905,0,0
255,2021-10-13,0.0,16.5,22.8,10.0,26537.389999999894,0,0
256,2021-10-14,0.0,17.0,22.2,11.1,27107.989999999907,0,0
257,2021-10-15,0.0,19.2,29.4,11.7,27857.459999999865,0,0
258,2021-10-16,0.0,21.0,30.0,12.2,26363.0999999999,0,0
259,2021-10-17,0.0,19.6,23.9,12.8,100.74999999999997,1,0
260,2021-10-18,0.0,18.3,20.6,12.8,24735.319999999952,0,0
261,2021-10-19,0.0,15.9,20.6,11.1,26274.27999999987,0,0
262,2021-10-20,0.0,16.5,21.1,11.7,26157.75999999984,0,0
263,2021-10-21,0.0,17.3,22.2,12.2,26358.01999999989,0,0
264,2021-10-22,0.0,17.9,20.6,16.7,28352.08999999988,0,0
265,2021-10-23,0.0,17.9,20.6,16.1,26952.869999999883,0,0
266,2021-10-24,0.0,18.9,21.7,16.7,81.69,1,0
267,2021-10-25,5.3,18.6,20.6,13.9,23706.419999999944,0,0
268,2021-10-26,0.0,16.9,20.6,13.3,25799.79999999985,0,0
269,2021-10-27,0.0,17.6,26.1,12.2,26359.19999999984,0,0
270,2021-10-28,0.0,20.1,29.4,13.3,27196.13999999982,0,0
271,2021-10-29,0.0,20.7,26.1,15.0,28230.42999999992,0,0
272,2021-10-30,0.0,18.2,20.0,16.1,25722.56999999989,0,0
273,2021-10-31,0.0,18.3,21.1,16.7,89.99999999999999,1,0
274,2021-11-01,0.0,17.9,21.7,15.0,23582.94999999994,0,0
275,2021-11-02,0.0,18.3,20.0,15.0,25425.399999999827,0,0
276,2021-11-03,0.0,17.1,20.0,15.0,25923.379999999917,0,0
277,2021-11-04,0.0,17.1,19.4,15.0,26975.489999999852,0,0
278,2021-11-05,0.0,16.8,20.6,15.0,27442.70999999992,0,0
279,2021-11-06,0.0,17.2,20.6,16.1,25279.819999999898,0,0
280,2021-11-07,0.0,17.6,20.6,15.0,79.35000000000001,1,0
281,2021-11-08,0.0,17.3,19.4,15.0,24796.14999999988,0,0
282,2021-11-09,0.0,17.3,20.6,13.9,26375.849999999926,0,0
283,2021-11-10,0.0,18.4,21.1,15.6,26723.089999999887,0,0
284,2021-11-11,0.0,19.6,29.4,13.3,707.2200000000008,0,1
285,2021-11-12,0.0,22.7,33.3,14.4,28344.499999999894,0,0
286,2021-11-13,0.0,22.1,29.4,13.9,26462.559999999885,0,0
287,2021-11-14,0.0,20.8,30.6,13.3,91.08999999999996,1,0
288,2021-11-15,0.0,19.3,27.2,12.2,24358.489999999863,0,0
289,2021-11-16,0.0,16.3,18.9,13.3,25914.039999999877,0,0
290,2021-11-17,0.0,17.6,20.6,14.4,26529.73999999992,0,0
291,2021-11-18,0.0,16.4,18.9,12.8,27071.769999999957,0,0
292,2021-11-19,0.0,17.2,19.4,15.0,27587.459999999945,0,0
293,2021-11-20,0.0,16.9,18.9,15.6,26158.46999999997,0,0
294,2021-11-21,0.0,17.7,26.7,12.2,111.83999999999997,1,0
295,2021-11-22,0.0,20.2,27.8,13.3,24546.11999999994,0,0
296,2021-11-23,0.0,16.9,18.9,11.7,26631.34999999997,0,0
297,2021-11-24,0.0,16.5,19.4,11.7,25751.909999999967,0,0
298,2021-11-25,0.0,15.7,26.1,7.2,92.68999999999997,0,1
299,2021-11-26,0.0,17.2,25.6,9.4,21646.75000000002,0,0
300,2021-11-27,0.0,15.4,23.9,7.8,24438.030000000002,0,0
301,2021-11-28,0.0,15.1,25.0,7.8,72.68999999999998,1,0
302,2021-11-29,0.0,14.5,23.3,7.8,22308.369999999984,0,0
303,2021-11-30,0.0,14.6,18.3,11.7,24027.039999999997,0,0
304,2021-12-01,0.0,14.4,18.9,12.2,24867.84999999996,0,0
305,2021-12-02,0.0,14.9,16.7,13.9,25588.74999999995,0,0
306,2021-12-03,0.0,14.7,17.2,13.3,26903.13999999998,0,0
307,2021-12-04,0.0,14.8,17.2,13.3,25296.439999999948,0,0
308,2021-12-05,0.0,14.8,17.8,10.6,92.19999999999997,1,0
309,2021-12-06,0.0,12.6,16.1,8.3,22275.200000000004,0,0
310,2021-12-07,0.0,15.3,16.7,10.0,24415.149999999914,0,0
311,2021-12-08,0.0,13.4,20.6,8.9,25290.98,0,0
312,2021-12-09,2.8,15.6,17.2,12.8,24539.729999999945,0,0
313,2021-12-10,0.0,13.3,16.1,8.9,26487.72999999995,0,0
314,2021-12-11,0.0,12.3,19.4,6.7,24619.049999999952,0,0
315,2021-12-12,0.0,11.8,17.8,5.0,66.49999999999999,1,0
316,2021-12-13,0.0,12.6,15.6,9.4,21772.299999999967,0,0
317,2021-12-14,24.9,14.7,16.1,11.7,18931.609999999993,0,0
318,2021-12-15,0.0,11.8,15.0,7.2,23713.699999999975,0,0
319,2021-12-16,0.0,9.7,14.4,3.3,24023.369999999944,0,0
320,2021-12-17,0.3,13.3,17.8,8.9,24964.52999999998,0,0
321,2021-12-18,0.0,11.7,18.3,3.9,22562.220000000012,0,0
322,2021-12-19,0.0,10.7,17.2,4.4,81.84999999999997,1,0
323,2021-12-20,0.0,10.2,17.2,3.9,22133.39999999999,0,0
324,2021-12-21,0.0,13.6,18.9,10.6,23442.989999999947,0,0
325,2021-12-22,0.0,13.4,17.8,9.4,23226.439999999984,0,0
326,2021-12-23,12.7,15.4,17.8,12.2,21785.589999999982,0,0
327,2021-12-24,8.1,14.8,17.2,12.2,457.29000000000065,0,1
328,2021-12-25,4.6,13.4,14.4,12.2,2265.049999999998,0,1
329,2021-12-26,2.0,13.4,15.6,7.8,89.69999999999997,1,0
330,2021-12-27,1.3,10.5,13.3,7.2,20194.539999999975,0,0
331,2021-12-28,2.0,12.4,13.9,10.0,22751.169999999973,0,0
332,2021-12-29,6.9,11.2,14.4,8.9,21372.839999999993,0,0
333,2021-12-30,0.0,14.4,17.8,12.8,22128.91999999998,0,0
334,2021-12-31,0.0,14.6,17.8,12.2,416.0400000000005,0,1
335,2022-01-01,0.0,15.4,17.8,11.7,8412.310000000003,0,1
336,2022-01-02,0.0,14.3,19.4,7.2,74.99,1,0
337,2022-01-03,0.0,10.2,15.6,3.3,17933.149999999987,0,0
338,2022-01-04,0.0,9.9,15.6,4.4,18172.629999999972,0,0
339,2022-01-05,0.0,11.0,18.3,5.6,18626.279999999995,0,0
340,2022-01-06,0.0,12.1,18.3,6.7,19348.040000000005,0,0
341,2022-01-07,0.0,12.6,15.0,10.0,21244.18999999997,0,0
342,2022-01-08,0.0,13.8,16.1,9.4,21325.18,0,0
343,2022-01-09,0.0,12.3,20.6,6.7,59.699999999999996,1,0
344,2022-01-10,0.0,13.1,22.2,7.2,18757.640000000007,0,0
345,2022-01-11,0.0,14.6,24.4,8.3,20584.78999999994,0,0
346,2022-01-12,0.0,14.9,23.3,8.3,21377.019999999982,0,0
347,2022-01-13,0.0,14.8,22.2,10.0,23028.77999999999,0,0
348,2022-01-14,0.0,16.5,21.1,12.2,24947.3,0,0
349,2022-01-15,0.8,15.1,21.1,11.1,24152.54999999994,0,0
350,2022-01-16,0.0,17.2,19.4,12.8,86.59999999999997,1,0
351,2022-01-17,3.3,15.8,18.9,12.8,431.4400000000004,0,1
352,2022-01-18,0.0,14.8,17.2,12.8,22838.059999999947,0,0
353,2022-01-19,0.0,15.4,17.8,11.1,24166.23999999996,0,0
354,2022-01-20,0.0,13.4,20.0,8.3,24369.869999999948,0,0
355,2022-01-21,0.0,13.0,16.7,7.2,26145.47999999992,0,0
356,2022-01-22,0.0,13.6,20.6,7.8,25856.929999999953,0,0
357,2022-01-23,0.0,13.9,21.1,7.2,82.43999999999998,1,0
358,2022-01-24,0.0,13.4,18.9,7.2,22122.559999999987,0,0
359,2022-01-25,0.0,14.2,16.7,8.3,24055.909999999993,0,0
360,2022-01-26,0.0,13.4,19.4,8.3,24947.989999999954,0,0
361,2022-01-27,0.0,12.9,21.1,5.6,25461.519999999895,0,0
362,2022-01-28,0.0,13.4,25.0,6.1,26911.269999999888,0,0
363,2022-01-29,0.0,13.2,20.6,7.2,25773.810000000012,0,0
364,2022-01-30,0.0,12.5,19.4,5.6,86.39999999999999,1,0
365,2022-01-31,0.0,11.8,16.7,6.1,22717.039999999968,0,0
366,2022-02-01,0.0,14.3,17.2,10.0,24392.169999999966,0,0
367,2022-02-02,0.0,12.7,18.9,7.2,25399.77999999996,0,0
368,2022-02-03,0.0,11.4,17.8,3.9,26131.549999999952,0,0
369,2022-02-04,0.0,11.8,19.4,4.4,27656.13999999997,0,0
370,2022-02-05,0.0,12.1,20.0,3.9,26387.779999999955,0,0
371,2022-02-06,0.0,12.4,22.2,4.4,96.59999999999998,1,0
372,2022-02-07,0.0,14.9,23.3,6.7,23616.069999999963,0,0
373,2022-02-08,0.0,15.5,24.4,6.7,24898.929999999986,0,0
374,2022-02-09,0.0,16.6,29.4,7.2,25142.369999999948,0,0
375,2022-02-10,0.0,18.8,27.8,10.0,26330.009999999973,0,0
376,2022-02-11,0.0,18.2,27.2,10.0,27396.38999999994,0,0
377,2022-02-12,0.0,18.6,32.8,9.4,27480.29999999995,0,0
